,labels,text
1906,es," [ 1 ] ​ [ 2 ] ​ Distribución geográfica [ editar ] Se encuentra en el Marruecos (frente a las costas de Agadir ), aunque también hay registros en el Mar Adriático "
1907,es, Observaciones [ editar ] Es inofensivo para los humanos 
1908,es," Referencias [ editar ] ↑ FishBase (en inglés) ↑ Miller, P"
1909,es,) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA)
1910,es," JNICT, Lisboa , SEI, París ; y UNESCO , París "
1911,es," Bibliografía [ editar ] Wu, H"
1912,es, Latin-Chinese dictionary of fishes names
1913,es," The Sueichan Press, Taiwán "
1914,es," Esta obra contiene una traducción  derivada de « Vanneaugobius dollfusi » de Wikipedia en catalán, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3"
1915,es, Enlaces externos [ editar ] AQUATAB World Register of Marine Species (en inglés) Control de autoridades Proyectos Wikimedia Datos: Q2048007 Especies: Vanneaugobius dollfusi Bases de datos taxonómicas BOLD: 971846 EUNIS : 126766 FishBase : 22802 GBIF : 2377218 iNaturalist: 615077 ITIS : 638225 NCBI : 2602785 WoRMS : 273478 Datos: Q2048007 Especies: Vanneaugobius dollfusi Obtenido de « https://es
1916,es,php?title=Vanneaugobius_dollfusi&oldid=124102483 » Categoría : Gobiidae Categoría oculta: Wikipedia:Páginas con traducciones del catalán
1917,en,"From Wikipedia, the free encyclopedia Jump to navigation Jump to search ""Life Sciences"" and ""Bioscience"" redirect here"
1918,en," For the scientific journals, see Life Sciences (journal) and BioScience "
1919,en, Different kinds of living creatures studied in life sciences top: microorganisms ( E
1920,en," coli bacteria ) and an animal ( Goliath beetle ) bottom: a plant ( tree fern ) and a human being This list of life sciences comprises the branches of science that involve the scientific study of life – such as microorganisms , plants , and animals including human beings "
1921,en," This science is one of the two major branches of natural science , the other being physical science , which is concerned with non-living matter"
1922,en," Biology is the overall natural science that studies life, with the other life sciences as its sub-disciplines"
1923,en, Some life sciences focus on a specific type of organism
1924,en," For example, zoology is the study of animals , while botany is the study of plants"
1925,en," Other life sciences focus on aspects common to all or many life forms, such as anatomy and genetics "
1926,en, Some focus on the micro-scale (e
1927,en," molecular biology , biochemistry ) other on larger scales (e"
1928,en," cytology , immunology , ethology , pharmacy, ecology )"
1929,en, Another major branch of life sciences involves understanding the mind – neuroscience 
1930,en," Life sciences discoveries are helpful in improving the quality and standard of life and have applications in health, agriculture, medicine, and the pharmaceutical and food science industries"
1931,en," Contents 1 Basic life science branches 2 Applied life science branches and derived concepts 3 See also 4 References 5 Further reading Basic life science branches [ edit ] Main article: Outline of biology § Branches of biology Biology – scientific study of life [1] [2] [3] Anatomy – study of form and function, in plants, animals, and other organisms, or specifically in humans [4] Astrobiology – the study of the formation and presence of life in the universe [5] Bacteriology – study of bacteria Biotechnology – study of combination of both the living organism and technology [6] Biochemistry – study of the chemical reactions required for life to exist and function, usually a focus on the cellular level [7] Bioinformatics – developing of methods or software tools for storing, retrieving, organizing and analyzing biological data to generate useful biological knowledge [8] Biolinguistics – the study of the biology and evolution of language"
1932,en," Biological anthropology – the study of humans, non-human primates, and hominids"
1933,en, Also known as physical anthropology
1934,en, Biological oceanography - the study of life in the oceans and their interaction with the environment
1935,en," Biomechanics – the study of the mechanics of living beings [9] Biophysics – study of biological processes by applying the theories and methods that have been traditionally used in the physical sciences [10] Botany – study of plants [11] Cell biology (cytology) – study of the cell as a complete unit, and the molecular and chemical interactions that occur within a living cell [12] Developmental biology – the study of the processes through which an organism forms, from zygote to full structure Ecology – study of the interactions of living organisms with one another and with the non-living elements of their environment [13] Enzymology – study of enzymes Ethology – study of behavior [14] Evolutionary biology – study of the origin and descent of species over time [15] Evolutionary developmental biology – the study of the evolution of development including its molecular control Genetics – the study of genes and heredity Histology – the study of tissues Immunology – the study of the immune system [16] Microbiology – the study of microscopic organisms (microorganisms) and their interactions with other living organisms Molecular biology – the study of biology and biological functions at the molecular level, some cross over with biochemistry, genetics, and microbiology Mycology – the study of fungi Neuroscience – the study of the nervous system Paleontology – the study of prehistoric organisms Pathology - the study of the causes and effects of disease or injury Pharmacology – the study of drug action Phycology – the study of algae [17] Physiology – the study of the functioning of living organisms and the organs and parts of living organisms Population biology – the study of groups of conspecific organisms Quantum biology – the study of quantum phenomena in organisms Structural biology – a branch of molecular biology , biochemistry , and biophysics concerned with the molecular structure of biological macro-molecules Synthetic biology – the design and construction of new biological entities such as enzymes, genetic circuits and cells, or the redesign of existing biological systems (LY) Systems biology – the study of the integration and dependencies of various components within a biological system, with particular focus upon the role of metabolic pathways and cell-signaling strategies in physiology Theoretical biology – the use of abstractions and mathematical models to study biological phenomena Toxicology – the nature, effects, and detection of poisons Virology - the study of viruses like submicroscopic, parasitic particles of genetic material contained in a protein coat – and virus-like agents Zoology - the study of animals Applied life science branches and derived concepts [ edit ] This section needs additional citations for verification "
1936,en, Please help improve this article by adding citations to reliable sources 
1937,en, Unsourced material may be challenged and removed
1938,en," ( May 2020 ) ( Learn how and when to remove this template message ) Agriculture - science, art and practice of cultivating plants and livestock Biocomputers – biocomputers use systems of biologically derived molecules, such as DNA and proteins , to perform computational calculations involving storing, retrieving, and processing data "
1939,en, The development of biocomputers has been made possible by the expanding new science of nanobiotechnology 
1940,en," [18] Biocontrol – bioeffector -method of controlling pests (including insects , mites , weeds and plant diseases ) using other living organisms"
1941,en," [19] Bioengineering – the study of biology through the means of engineering with an emphasis on applied knowledge and especially related to biotechnology Bioelectronics – the electrical state of biological matter significantly affects its structure and function, compare for instance the membrane potential , the signal transduction by neurons , the isoelectric point (IEP) and so on"
1942,en," Micro- and nano-electronic components and devices have increasingly been combined with biological systems like medical implants , biosensors , lab-on-a-chip devices etc"
1943,en, causing the emergence of this new scientific field
1944,en," [20] Biomaterials – any matter, surface, or construct that interacts with biological systems"
1945,en," As a science, biomaterials is about fifty years old"
1946,en, The study of biomaterials is called biomaterials science
1947,en," It has experienced steady and strong growth over its history, with many companies investing large amounts of money into the development of new products"
1948,en," Biomaterials science encompasses elements of medicine , biology , chemistry , tissue engineering and materials science "
1949,en," Biomedical science – healthcare science, also known as biomedical science, is a set of applied sciences applying portions of natural science or formal science , or both, to develop knowledge, interventions, or technology of use in healthcare or public health "
1950,en," Such disciplines as medical microbiology , clinical virology , clinical epidemiology , genetic epidemiology and pathophysiology are medical sciences"
1951,en," Biomonitoring – measurement of the body burden of toxic chemical compounds , elements , or their metabolites , in biological substances"
1952,en," [21] [22] Often, these measurements are done in blood and urine"
1953,en," [23] Biopolymer – polymers produced by living organisms; in other words, they are polymeric biomolecules "
1954,en," Since they are polymers , biopolymers contain monomeric units that are covalently bonded to form larger structures"
1955,en," There are three main classes of biopolymers, classified according to the monomeric units used and the structure of the biopolymer formed: polynucleotides ( RNA and DNA ), which are long polymers composed of 13 or more nucleotide monomers ; polypeptides , which are short polymers of amino acids; and polysaccharides , which are often linear bonded polymeric carbohydrate structures"
1956,en," [24] [25] [26] Biotechnology – manipulation of living matter, including genetic modification and synthetic biology [27] Conservation biology – Conservation biology is the management of nature and of Earth’s biodiversity with the aim of protecting species, their habitats, and ecosystems from excessive rates of extinction and the erosion of biotic interactions"
1957,en," It is an interdisciplinary subject drawing on natural and social sciences, and the practice of natural resource management"
1958,en," [28] Environmental health – multidisciplinary field concerned with environmental epidemiology , toxicology , and exposure science "
1959,en," Fermentation technology – study of use of microorganisms for industrial manufacturing of various products like vitamins , amino acids , antibiotics , beer , wine , etc"
1960,en, [29] Food science – applied science devoted to the study of food 
1961,en," Activities of food scientists include the development of new food products, design of processes to produce and conserve these foods, choice of packaging materials, shelf-life studies, study of the effects of food on the human body, sensory evaluation of products using panels or potential consumers, as well as microbiological, physical (texture and rheology ) and chemical testing"
1962,en," [30] [31] [32] Genomics – applies recombinant DNA , DNA sequencing methods, and bioinformatics to sequence, assemble, and analyze the function and structure of genomes (the complete set of DNA within a single cell of an organism)"
1963,en, [33] [34] The field includes efforts to determine the entire DNA sequence of organisms and fine-scale genetic mapping 
1964,en," The field also includes studies of intragenomic phenomena such as heterosis , epistasis , pleiotropy and other interactions between loci and alleles within the genome"
1965,en," [35] In contrast, the investigation of the roles and functions of single genes is a primary focus of molecular biology or genetics and is a common topic of modern medical and biological research"
1966,en," Research of single genes does not fall into the definition of genomics unless the aim of this genetic, pathway, and functional information analysis is to elucidate its effect on, place in, and response to the entire genome's networks"
1967,en," [36] [37] Health sciences – are those sciences which focus on health , or health care , as core parts of their subject matter"
1968,en," These two subject matters relate to multiple academic disciplines, both STEM disciplines, as well as emerging patient safety disciplines (such as social care research ), and are both relevant to current health science knowledge"
1969,en," Immunotherapy – is the "" treatment of disease by inducing, enhancing, or suppressing an immune response"""
1970,en," [38] Immunotherapies designed to elicit or amplify an immune response are classified as activation immunotherapies, while immunotherapies that reduce or suppress are classified as suppression immunotherapies "
1971,en," [39] Kinesiology – Kinesiology, also known as human kinetics, is the scientific study of human movement"
1972,en," Kinesiology addresses physiological, mechanical, and psychological mechanisms"
1973,en," Applications of kinesiology to human health include: biomechanics and orthopedics ; strength and conditioning; sport psychology ; methods of rehabilitation, such as physical and occupational therapy; and sport and exercise"
1974,en," Individuals who have earned degrees in kinesiology can work in research, the fitness industry, clinical settings, and in industrial environments"
1975,en," [40] Studies of human and animal motion include measures from motion tracking systems, electrophysiology of muscle and brain activity, various methods for monitoring physiological function, and other behavioral and cognitive research techniques"
1976,en," [41] Medical device – A medical device is an instrument, apparatus, implant, in vitro reagent, or similar or related article that is used to diagnose, prevent, or treat disease or other conditions, and does not achieve its purposes through chemical action within or on the body (which would make it a drug )"
1977,en," [42] Whereas medicinal products (also called pharmaceuticals ) achieve their principal action by pharmacological, metabolic or immunological means, medical devices act by other means like physical, mechanical, or thermal means"
1978,en," Parasagittal MRI of the head, with aliasing artifacts Medical imaging – Medical imaging is the technique and process used to create images of the human body (or parts and function thereof) for clinical or physiological research purposes [43] Optogenetics – Optogenetics is a neuromodulation technique employed in neuroscience that uses a combination of techniques from optics and genetics to control and monitor the activities of individual neurons in living tissue —even within freely-moving animals—and to precisely measure the effects of those manipulations in real-time"
1979,en, [44] The key reagents used in optogenetics are light-sensitive proteins
1980,en," Spatially-precise neuronal control is achieved using optogenetic actuators like channelrhodopsin , halorhodopsin , and archaerhodopsin , while temporally-precise recordings can be made with the help of optogenetic sensors like Clomeleon, Mermaid, and SuperClomeleon"
1981,en, [45] Pharmacogenomics – Pharmacogenomics (a portmanteau of pharmacology and genomics ) is the technology that analyses how genetic makeup affects an individual's response to drugs
1982,en, [46] It deals with the influence of genetic variation on drug response in patients by correlating gene expression or single-nucleotide polymorphisms with a drug's efficacy or toxicity 
